ID,WORD,VOCALIZED,WORD_TYPE,PLURAL,PLURAL_VOCALIZED
428,باهظة ,باهظة ,اسم, بواهظ, بواهظ
230,بت ,بت ,اسم, أبت, أبت
229,بتات ,بتات ,اسم, أبتة, أبتة
233,بتراء ,بتراء ,اسم, بتر, بتر
235,بتكة ,بتكة ,اسم, بتك, بتك
236,بتيل ,بتيل ,اسم, بتل, بتل
237,بتيلة ,بتيلة ,اسم, بتائل, بتائل
238,بثر ,بثر ,اسم, بثور, بثور
239,بثعة ,بثعة ,اسم, بثع, بثع
240,بثق ,بثق ,اسم, بثوق, بثوق
242,بثنة ,بثنة ,اسم, بثن, بثن
243,بجاد ,بجاد ,اسم, بجد, بجد
244,بجد ,بجد ,اسم, بجود, بجود
246,بجر ,بجر ,اسم, أباجر, أباجر
247,بجرة ,بجرة ,اسم, بجر, بجر
248,بحبوحة ,بحبوحة ,اسم, بحابيح, بحابيح
250,بحث ,بحث ,اسم, بحوث, بحوث
251,بحثة ,بحثة ,اسم, بحث, بحث
254,بحر ,بحر ,اسم, أبحر, أبحر
5249,بحر ,بحر ,اسم, قراصنة, قراصنة
255,بحرة ,بحرة ,اسم, بحار, بحار
257,بحشل ,بحشل ,اسم, بحاشل, بحاشل
256,بحيرة ,بحيرة ,اسم, بحائر, بحائر
261,بخار ,بخار ,اسم, أبخرة, أبخرة
258,بخت ,بخت ,اسم, بخاتي, بخاتي
259,بخدج ,بخدج ,اسم, بخادج, بخادج
264,بخس ,بخس ,اسم, بخوس, بخوس
265,بخنق ,بخنق ,اسم, بخانق, بخانق
270,بد ,بد ,اسم, أبداد, أبداد
266,بدء ,بدء ,اسم, أبداء, أبداء
267,بدئ ,بدئ ,اسم, بدو, بدو
283,بداة ,بداة ,اسم, بدا, بدا
271,بدة ,بدة ,اسم, بدد, بدد
272,بدة ,بدة ,اسم, بدد, بدد
274,بدر ,بدر ,اسم, بدور, بدور
275,بدع ,بدع ,اسم, أبداع, أبداع
276,بدعة ,بدعة ,اسم, بدع, بدع
277,بدل ,بدل ,اسم, أبدال, أبدال
278,بدل ,بدل ,اسم, أبدال, أبدال
280,بدن ,بدن ,اسم, أبدان, أبدان
281,بدنة ,بدنة ,اسم, بدن, بدن
268,بديئة ,بديئة ,اسم, بدايا, بدايا
279,بديل ,بديل ,اسم, أبدال, أبدال
284,بذح ,بذح ,اسم, بذوح, بذوح
285,بذر ,بذر ,اسم, بذور, بذور
287,بذلة ,بذلة ,اسم, بذل, بذل
286,بذور ,بذور ,اسم, بذر, بذر
302,بر ,بر ,اسم, برور, برور
290,برأة ,برأة ,اسم, برأ, برأ
293,بربر ,بربر ,اسم, برابر, برابر
334,برة ,برة ,اسم, برات, برات
296,برج ,برج ,اسم, أبراج, أبراج
297,برجمة ,برجمة ,اسم, براجم, براجم
298,برد ,برد ,اسم, أبراد, أبراد
299,بردة ,بردة ,اسم, برد, برد
301,برذون ,برذون ,اسم, براذين, براذين
305,برصة ,برصة ,اسم, براص, براص
306,برض ,برض ,اسم, بروض, بروض
308,برطوم ,برطوم ,اسم, براطيم, براطيم
307,برطيل ,برطيل ,اسم, براطيل, براطيل
309,برعم ,برعم ,اسم, براعم, براعم
310,برعمة ,برعمة ,اسم, براعم, براعم
311,برعوم ,برعوم ,اسم, براعيم, براعيم
312,برعومة ,برعومة ,اسم, براعيم, براعيم
313,برغوث ,برغوث ,اسم, براغيث, براغيث
314,برغيل ,برغيل ,اسم, براغيل, براغيل
316,برق ,برق ,اسم, بروق, بروق
317,برق ,برق ,اسم, أبراق, أبراق
318,برقاء ,برقاء ,اسم, براق, براق
319,برقة ,برقة ,اسم, برق, برق
320,برقع ,برقع ,اسم, براقع, براقع
321,برقوع ,برقوع ,اسم, براقيع, براقيع
322,بركة ,بركة ,اسم, برك, برك
323,بركة ,بركة ,اسم, برك, برك
326,برم ,برم ,اسم, أبرام, أبرام
327,برمة ,برمة ,اسم, برم, برم
331,برنس ,برنس ,اسم, برانس, برانس
329,برنية ,برنية ,اسم, براني, براني
333,برهة ,برهة ,اسم, بره, بره
291,بريئة ,بريئة ,اسم, برايا, برايا
303,برية ,برية ,اسم, براري, براري
335,برية ,برية ,اسم, برايا, برايا
300,بريد ,بريد ,اسم, برد, برد
324,بريك ,بريك ,اسم, برك, برك
338,بزخ ,بزخ ,اسم, أبزاخ, أبزاخ
340,بزر ,بزر ,اسم, بزور, بزور
341,بزر ,بزر ,اسم, بزور, بزور
342,بزر ,بزر ,اسم, أبزار, أبزار
349,بزيم ,بزيم ,اسم, بزم, بزم
350,بزيمة ,بزيمة ,اسم, بزائم, بزائم
357,بساط ,بساط ,اسم, بسط, بسط
352,بسباسة ,بسباسة ,اسم, البسباس, البسباس
353,بسبس ,بسبس ,اسم, بسابس, بسابس
355,بسر ,بسر ,اسم, بسار, بسار
358,بسطاء ,بسطاء ,اسم, بسط, بسط
362,بسقة ,بسقة ,اسم, بساق, بساق
356,بسوس ,بسوس ,اسم, بسس, بسس
359,بسيط ,بسيط ,اسم, بسط, بسط
360,بسيطة ,بسيطة ,اسم, بسائط, بسائط
364,بشارة ,بشارة ,اسم, بشائر, بشائر
365,بشارة ,بشارة ,اسم, بشائر, بشائر
371,بشامة ,بشامة ,اسم, بشام, بشام
366,بشرة ,بشرة ,اسم, بشر, بشر
367,بشرى ,بشرى ,اسم, بشر, بشر
368,بشور ,بشور ,اسم, بشر, بشر
372,بصر ,بصر ,اسم, أبصار, أبصار
373,بصرة ,بصرة ,اسم, بصار, بصار
375,بصلة ,بصلة ,اسم, بصل, بصل
374,بصيرة ,بصيرة ,اسم, بصائر, بصائر
376,بضاعة ,بضاعة ,اسم, بضائع, بضائع
377,بضع ,بضع ,اسم, بضوع, بضوع
378,بضيعة ,بضيعة ,اسم, بضائع, بضائع
392,بطان ,بطان ,اسم, أبطنة, أبطنة
393,بطانة ,بطانة ,اسم, بطائن, بطائن
387,بطة ,بطة ,اسم, بط, بط
381,بطحاء ,بطحاء ,اسم, بطاح, بطاح
382,بطحة ,بطحة ,اسم, بطاح, بطاح
385,بطريق ,بطريق ,اسم, بطاريق, بطاريق
394,بطن ,بطن ,اسم, أبطن, أبطن
383,بطيحة ,بطيحة ,اسم, بطائح, بطائح
395,بعث ,بعث ,اسم, بعوث, بعوث
397,بعكوكة ,بعكوكة ,اسم, بعاكيك, بعاكيك
398,بعل ,بعل ,اسم, بعال, بعال
396,بعير ,بعير ,اسم, أباعر, أباعر
2734,بعير ,بعير ,اسم, رواة, رواة
399,بغاث ,بغاث ,اسم, بغثان, بغثان
654,بقرة ,بقرة ,اسم, جآذر, جآذر
403,بقط ,بقط ,اسم, بقوط, بقوط
405,بقعة ,بقعة ,اسم, بقع, بقع
407,بقل ,بقل ,اسم, بقول, بقول
408,بكر ,بكر ,اسم, أبكر, أبكر
4630,بكر ,بكر ,اسم, عنس, عنس
411,بلاس ,بلاس ,اسم, بلس, بلس
409,بلبال ,بلبال ,اسم, بلابل, بلابل
410,بلبل ,بلبل ,اسم, بلابل, بلابل
415,بلقع ,بلقع ,اسم, بلاقع, بلاقع
416,بلية ,بلية ,اسم, بلايا, بلايا
420,بناء ,بناء ,اسم, أبنية, أبنية
421,بنت ,بنت ,اسم, بنات, بنات
422,بنية ,بنية ,اسم, بنى, بنى
423,بنية ,بنية ,اسم, بنى, بنى
432,بهمة ,بهمة ,اسم, بهم, بهم
433,بهمة ,بهمة ,اسم, بهم, بهم
436,بهنس ,بهنس ,اسم, بهانس, بهانس
437,بهو ,بهو ,اسم, أبهاء, أبهاء
425,بهيتة ,بهيتة ,اسم, بهائت, بهائت
434,بهيم ,بهيم ,اسم, بهم, بهم
435,بهيمة ,بهيمة ,اسم, بهائم, بهائم
458,بوان ,بوان ,اسم, أبونة, أبونة
444,بوز ,بوز ,اسم, أبواز, أبواز
445,بوش ,بوش ,اسم, أبواش, أبواش
446,بوص ,بوص ,اسم, أبواص, أبواص
447,بوص ,بوص ,اسم, أبواص, أبواص
450,بوع ,بوع ,اسم, أبواع, أبواع
451,بوع ,بوع ,اسم, أبواع, أبواع
453,بوق ,بوق ,اسم, أبواق, أبواق
454,بوقة ,بوقة ,اسم, بوق, بوق
456,بول ,بول ,اسم, أبوال, أبوال
459,بيت ,بيت ,اسم, أبيات, أبيات
460,بيداء ,بيداء ,اسم, بيد, بيد
461,بيدر ,بيدر ,اسم, بيادر, بيادر
343,بيزار ,بيزار ,اسم, بيازرة, بيازرة
344,بيزارة ,بيزارة ,اسم, بيازر, بيازر
463,بيزر ,بيزر ,اسم, بيازر, بيازر
465,بيضاء ,بيضاء ,اسم, بيض, بيض
466,بيطار ,بيطار ,اسم, بياطير, بياطير
467,بيطر ,بيطر ,اسم, بياطرة, بياطرة
468,بيع ,بيع ,اسم, بيوع, بيوع
469,بيعة ,بيعة ,اسم, بيع, بيع
470,بيقر ,بيقر ,اسم, بياقر, بياقر
471,بين ,بين ,اسم, أبيناء, أبيناء
472,بين ,بين ,اسم, أنبياء, أنبياء
473,تأرة ,تأرة ,اسم, تئر, تئر
183,تأمور ,تأمور ,اسم, تآمير, تآمير
184,تأمورة ,تأمورة ,اسم, تآمير, تآمير
185,تؤمور ,تؤمور ,اسم, تآمير, تآمير
477,تابع ,تابع ,اسم, تبع, تبع
478,تابعة ,تابعة ,اسم, توابع, توابع
484,تابل ,تابل ,اسم, توابل, توابل
491,تاجر ,تاجر ,اسم, تجر, تجر
492,تاجرة ,تاجرة ,اسم, تواجر, تواجر
545,تامك ,تامك ,اسم, توامك, توامك
487,تبان ,تبان ,اسم, تبانة, تبانة
488,تبان ,تبان ,اسم, تبابين, تبابين
479,تبع ,تبع ,اسم, أتباع, أتباع
480,تبع ,تبع ,اسم, أتباع, أتباع
481,تبع ,تبع ,اسم, تبابع, تبابع
482,تبع ,تبع ,اسم, تبابعة, تبابعة
485,تبل ,تبل ,اسم, تبول, تبول
414,تبلغة ,تبلغة ,اسم, تبالغ, تبالغ
489,تبن ,تبن ,اسم, أتبان, أتبان
483,تبيع ,تبيع ,اسم, تباع, تباع
748,تجربة ,تجربة ,اسم, تجارب, تجارب
857,تجفاف ,تجفاف ,اسم, تجافيف, تجافيف
495,تحت ,تحت ,اسم, تحوت, تحوت
496,تحفة ,تحفة ,اسم, تحف, تحف
1358,تحلمة ,تحلمة ,اسم, تحالم, تحالم
498,تخم ,تخم ,اسم, تخوم, تخوم
2156,تذكرة ,تذكرة ,اسم, تذاكر, تذاكر
499,تراب ,تراب ,اسم, أتربة, أتربة
500,ترب ,ترب ,اسم, أتراب, أتراب
502,ترباس ,ترباس ,اسم, ترابيس, ترابيس
501,تربة ,تربة ,اسم, ترب, ترب
503,ترتور ,ترتور ,اسم, تراتير, تراتير
504,ترجمان ,ترجمان ,اسم, تراجم, تراجم
505,ترجمة ,ترجمة ,اسم, تراجم, تراجم
507,ترس ,ترس ,اسم, أتراس, أتراس
510,ترعة ,ترعة ,اسم, ترع, ترع
2505,ترعيبة ,ترعيبة ,اسم, ترعيب, ترعيب
511,ترفة ,ترفة ,اسم, ترف, ترف
512,ترقوة ,ترقوة ,اسم, تراق, تراق
513,ترك ,ترك ,اسم, أتراك, أتراك
514,تركة ,تركة ,اسم, ترك, ترك
516,ترمسة ,ترمسة ,اسم, ترامس, ترامس
515,تريكة ,تريكة ,اسم, ترائك, ترائك
2872,تزويق ,تزويق ,اسم, تزاويق, تزاويق
2922,تسبغة ,تسبغة ,اسم, تسابيغ, تسابيغ
517,تسع ,تسع ,اسم, أتساع, أتساع
3965,تضريس ,تضريس ,اسم, تضاريس, تضاريس
4564,تعليقة ,تعليقة ,اسم, تعاليق, تعاليق
4765,تغريز ,تغريز ,اسم, تغاريز, تغاريز
519,تف ,تف ,اسم, تففة, تففة
7056,تقاة ,تقاة ,اسم, تقى, تقى
5318,تقصيبة ,تقصيبة ,اسم, تقاصيب, تقاصيب
5366,تقطيع ,تقطيع ,اسم, تقاطيع, تقاطيع
7057,تقي ,تقي ,اسم, أتقياء, أتقياء
521,تكة ,تكة ,اسم, تكك, تكك
5662,تكليف ,تكليف ,اسم, تكاليف, تكاليف
535,تل ,تل ,اسم, تلال, تلال
5742,تلبيب ,تلبيب ,اسم, تلابيب, تلابيب
536,تلة ,تلة ,اسم, تلال, تلال
524,تلتلة ,تلتلة ,اسم, تلاتل, تلاتل
525,تلد ,تلد ,اسم, تلود, تلود
526,تلد ,تلد ,اسم, أتلاد, أتلاد
527,تلد ,تلد ,اسم, أتلاد, أتلاد
530,تلعة ,تلعة ,اسم, تلع, تلع
538,تلم ,تلم ,اسم, أتلام, أتلام
539,تلم ,تلم ,اسم, تلام, تلام
540,تلميذ ,تلميذ ,اسم, تلاميذ, تلاميذ
5882,تلميع ,تلميع ,اسم, تلاميع, تلاميع
543,تلو ,تلو ,اسم, أتلاء, أتلاء
528,تليد ,تليد ,اسم, أتلاد, أتلاد
529,تليد ,تليد ,اسم, تلائد, تلائد
537,تليل ,تليل ,اسم, أتلة, أتلة
546,تم ,تم ,اسم, تمم, تمم
557,تم ,تم ,اسم, تمم, تمم
5935,تمتان ,تمتان ,اسم, تماتين, تماتين
5938,تمثال ,تمثال ,اسم, تماثيل, تماثيل
544,تمر ,تمر ,اسم, تمور, تمور
602,تمرة ,تمرة ,اسم, ثفاريق, ثفاريق
6012,تمساح ,تمساح ,اسم, تماسح, تماسح
6013,تمسح ,تمسح ,اسم, تماسح, تماسح
547,تميمة ,تميمة ,اسم, تمائم, تمائم
558,تميمة ,تميمة ,اسم, تمائم, تمائم
556,تن ,تن ,اسم, أتنان, أتنان
567,تن ,تن ,اسم, أتنان, أتنان
548,تنبال ,تنبال ,اسم, تنابيل, تنابيل
559,تنبال ,تنبال ,اسم, تنابيل, تنابيل
549,تنبالة ,تنبالة ,اسم, تنابيل, تنابيل
560,تنبالة ,تنبالة ,اسم, تنابيل, تنابيل
550,تنبول ,تنبول ,اسم, تنابيل, تنابيل
561,تنبول ,تنبول ,اسم, تنابيل, تنابيل
551,تنتال ,تنتال ,اسم, تناتيل, تناتيل
562,تنتال ,تنتال ,اسم, تناتيل, تناتيل
552,تنتالة ,تنتالة ,اسم, تناتل, تناتل
563,تنتالة ,تنتالة ,اسم, تناتل, تناتل
553,تنتل ,تنتل ,اسم, تناتل, تناتل
564,تنتل ,تنتل ,اسم, تناتل, تناتل
554,تنتيل ,تنتيل ,اسم, تناتيل, تناتيل
565,تنتيل ,تنتيل ,اسم, تناتيل, تناتيل
6626,تنهاء ,تنهاء ,اسم, تناه, تناه
6627,تنهاة ,تنهاة ,اسم, تناه, تناه
555,تنور ,تنور ,اسم, تنانير, تنانير
566,تنور ,تنور ,اسم, تنانير, تنانير
7099,تهمة ,تهمة ,اسم, تهم, تهم
569,تو ,تو ,اسم, أتواء, أتواء
474,توءم ,توءم ,اسم, توائم, توائم
475,توءمة ,توءمة ,اسم, توائم, توائم
6819,توأم ,توأم ,اسم, التوائم, التوائم
486,توبل ,توبل ,اسم, توابل, توابل
6880,تودية ,تودية ,اسم, التوادي, التوادي
7047,توقيع ,توقيع ,اسم, تواقيع, تواقيع
523,تولب ,تولب ,اسم, توالب, توالب
568,توه ,توه ,اسم, أتواه, أتواه
2108,تي ,تي ,اسم, دواليب, دواليب
571,تيس ,تيس ,اسم, تيوس, تيوس
572,تيه ,تيه ,اسم, أتياه, أتياه
573,ثأر ,ثأر ,اسم, أثآر, أثآر
574,ثؤلول ,ثؤلول ,اسم, ثآليل, ثآليل
640,ثانية ,ثانية ,اسم, ثوان, ثوان
577,ثبان ,ثبان ,اسم, ثبن, ثبن
580,ثبة ,ثبة ,اسم, ثبون, ثبون
575,ثبت ,ثبت ,اسم, أثبات, أثبات
576,ثبج ,ثبج ,اسم, أثباج, أثباج
578,ثبنة ,ثبنة ,اسم, ثبن, ثبن
579,ثبين ,ثبين ,اسم, أثبنة, أثبنة
582,ثجرة ,ثجرة ,اسم, ثجر, ثجر
583,ثدي ,ثدي ,اسم, أثد, أثد
584,ثريا ,ثريا ,اسم, ثريات, ثريات
585,ثعب ,ثعب ,اسم, ثعبان, ثعبان
586,ثعبة ,ثعبة ,اسم, ثعب, ثعب
588,ثعر ,ثعر ,اسم, أثعار, أثعار
589,ثعرور ,ثعرور ,اسم, ثعارير, ثعارير
591,ثعل ,ثعل ,اسم, ثعول, ثعول
594,ثعلب ,ثعلب ,اسم, ثعالب, ثعالب
592,ثعلول ,ثعلول ,اسم, ثعاليل, ثعاليل
598,ثغامة ,ثغامة ,اسم, ثغام, ثغام
595,ثغب ,ثغب ,اسم, أثغاب, أثغاب
596,ثغر ,ثغر ,اسم, ثغور, ثغور
597,ثغرة ,ثغرة ,اسم, ثغر, ثغر
599,ثفاءة ,ثفاءة ,اسم, ثفاء, ثفاء
603,ثفال ,ثفال ,اسم, ثفل, ثفل
600,ثفر ,ثفر ,اسم, أثفار, أثفار
601,ثفر ,ثفر ,اسم, ثفور, ثفور
604,ثفل ,ثفل ,اسم, أثفال, أثفال
605,ثفل ,ثفل ,اسم, أثفال, أثفال
606,ثقاب ,ثقاب ,اسم, ثقب, ثقب
610,ثقاف ,ثقاف ,اسم, أثقفة, أثقفة
611,ثقال ,ثقال ,اسم, ثقل, ثقل
607,ثقب ,ثقب ,اسم, أثقب, أثقب
608,ثقبة ,ثقبة ,اسم, ثقب, ثقب
612,ثقل ,ثقل ,اسم, أثقال, أثقال
613,ثقل ,ثقل ,اسم, أثقال, أثقال
614,ثقيل ,ثقيل ,اسم, ثقلاء, ثقلاء
616,ثكنة ,ثكنة ,اسم, ثكن, ثكن
622,ثلة ,ثلة ,اسم, ثلاث, ثلاث
618,ثلث ,ثلث ,اسم, أثلاث, أثلاث
619,ثلث ,ثلث ,اسم, أثلاث, أثلاث
621,ثلج ,ثلج ,اسم, ثلوج, ثلوج
623,ثلمة ,ثلمة ,اسم, ثلم, ثلم
620,ثليث ,ثليث ,اسم, أثلاث, أثلاث
626,ثمالة ,ثمالة ,اسم, ثمال, ثمال
631,ثمة ,ثمة ,اسم, ثمم, ثمم
632,ثمة ,ثمة ,اسم, ثمم, ثمم
624,ثمد ,ثمد ,اسم, أثماد, أثماد
625,ثمرة ,ثمرة ,اسم, ثمر, ثمر
627,ثملة ,ثملة ,اسم, ثمل, ثمل
635,ثمن ,ثمن ,اسم, أثمان, أثمان
628,ثميلة ,ثميلة ,اسم, ثمائل, ثمائل
636,ثمين ,ثمين ,اسم, أثمان, أثمان
638,ثن ,ثن ,اسم, ثنان, ثنان
642,ثناء ,ثناء ,اسم, أثنية, أثنية
